key,date,time,price,volume
XAUUSD,01/08/2019,15:17:26,1281.86,1
XAUUSD,01/08/2019,02:18:38,1290.11,1
EURTRY,01/08/2019,13:26:49,6.27046,1
EURTRY,01/08/2019,14:12:14,6.27908,1
XAUUSD,01/08/2019,09:11:20,1283.56,1
EURTRY,01/08/2019,15:29:30,6.26004,1
EURTRY,01/08/2019,05:06:31,6.17346,1
XAUUSD,01/08/2019,09:30:00,1283.1,1
ND,01/08/2019,15:50:39,6555.42,1
ND,01/08/2019,11:32:06,6521.98,1
ND,01/08/2019,15:44:26,6580.12,1
XAUUSD,01/08/2019,06:53:22,1282.61,1
XAUUSD,01/08/2019,06:19:54,1282.58,1
EURTRY,01/08/2019,13:59:25,6.28632,1
XAUUSD,01/08/2019,05:44:45,1283.34,1
EURTRY,01/08/2019,11:24:00,6.25492,1
EURTRY,01/08/2019,17:06:35,6.29617,1
ND,01/08/2019,06:42:56,6509.4,1
EURTRY,01/08/2019,12:48:55,6.24948,1
EURTRY,01/08/2019,13:20:33,6.27104,1
EURTRY,01/08/2019,10:16:56,6.20319,1
EURTRY,01/08/2019,06:09:27,6.1793,1
ND,01/08/2019,15:49:27,6552.22,1
ND,01/08/2019,20:18:07,6564.35,1
ND,01/08/2019,18:08:35,6524.28,1
XAUUSD,01/08/2019,16:59:39,1285.24,1
XAUUSD,01/08/2019,22:02:42,1285.45,1
EURTRY,01/08/2019,09:17:28,6.20274,1
EURTRY,01/08/2019,16:53:26,6.29086,1
ND,01/08/2019,04:22:37,6523.36,1
EURTRY,01/08/2019,12:32:11,6.2534,1
XAUUSD,01/08/2019,11:50:29,1283.14,1
EURTRY,01/08/2019,16:09:52,6.26498,1
XAUUSD,01/08/2019,14:08:48,1282.8,1
ND,01/08/2019,20:19:45,6560.51,1
EURTRY,01/08/2019,11:23:32,6.25601,1
ND,01/08/2019,00:12:11,6495.12,1
XAUUSD,01/08/2019,16:59:19,1285.12,1
EURTRY,01/08/2019,14:47:32,6.27754,1
XAUUSD,01/08/2019,08:18:03,1282.32,1
ND,01/08/2019,09:55:35,6530.24,1
EURTRY,01/08/2019,13:27:15,6.26984,1
EURTRY,01/08/2019,16:59:22,6.30144,1
XAUUSD,01/08/2019,13:05:18,1283.8,1
XAUUSD,01/08/2019,08:59:56,1282.8,1
EURTRY,01/08/2019,16:04:12,6.26408,1
XAUUSD,01/08/2019,16:13:24,1283.45,1
EURTRY,01/08/2019,11:27:52,6.26647,1
ND,01/08/2019,14:59:45,6559.74,1
EURTRY,01/08/2019,06:25:27,6.17802,1
XAUUSD,01/08/2019,16:49:10,1284.82,1
ND,01/08/2019,18:51:54,6514.98,1
EURTRY,01/08/2019,15:09:37,6.26919,1
EURTRY,01/08/2019,16:18:20,6.28268,1
ND,01/08/2019,17:37:28,6495.92,1
XAUUSD,01/08/2019,16:48:00,1284.76,1
EURTRY,01/08/2019,10:36:21,6.2154,1
EURTRY,01/08/2019,11:56:19,6.26161,1
ND,01/08/2019,15:39:17,6577.12,1
EURTRY,01/08/2019,13:35:27,6.27215,1
XAUUSD,01/08/2019,06:59:54,1283.06,1
XAUUSD,01/08/2019,17:12:01,1284.58,1
XAUUSD,01/08/2019,12:38:02,1283.02,1
XAUUSD,01/08/2019,16:01:03,1285.78,1
ND,01/08/2019,17:14:05,6508.74,1
EURTRY,01/08/2019,17:00:50,6.30065,1
ND,01/08/2019,01:32:09,6510.78,1
ND,01/08/2019,20:36:04,6555.11,1
XAUUSD,01/08/2019,16:03:13,1285.85,1
XAUUSD,01/08/2019,16:00:54,1286.38,1
ND,01/08/2019,16:13:49,6534.5,1
ND,01/08/2019,18:43:44,6536.86,1
EURTRY,01/08/2019,12:18:49,6.26075,1
XAUUSD,01/08/2019,16:55:24,1284.97,1
EURTRY,01/08/2019,10:17:09,6.20299,1
EURTRY,01/08/2019,10:47:13,6.2322,1
XAUUSD,01/08/2019,11:30:45,1283.6,1
ND,01/08/2019,05:04:24,6519.98,1
EURTRY,01/08/2019,15:30:19,6.26232,1
XAUUSD,01/08/2019,14:06:28,1282.78,1
XAUUSD,01/08/2019,09:34:54,1282.66,1
ND,01/08/2019,15:47:56,6561.66,1
XAUUSD,01/08/2019,08:20:42,1282.58,1
ND,01/08/2019,21:27:21,6564.16,1
EURTRY,01/08/2019,15:37:46,6.26304,1
ND,01/08/2019,20:55:37,6558.47,1
EURTRY,01/08/2019,02:54:11,6.16972,1
ND,01/08/2019,20:11:52,6558.35,1
EURTRY,01/08/2019,12:08:07,6.26527,1
ND,01/08/2019,19:04:25,6529.98,1
ND,01/08/2019,20:04:19,6556.74,1
XAUUSD,01/08/2019,03:13:33,1285.92,1
EURTRY,01/08/2019,16:35:19,6.28015,1
EURTRY,01/08/2019,15:57:23,6.26816,1
EURTRY,01/08/2019,13:29:00,6.27044,1
XAUUSD,01/08/2019,10:31:01,1283.91,1
EURTRY,01/08/2019,09:05:32,6.21134,1
ND,01/08/2019,02:32:11,6510.24,1
EURTRY,01/08/2019,11:11:45,6.24911,1
EURTRY,01/08/2019,13:21:44,6.27213,1
EURTRY,01/08/2019,14:42:08,6.27702,1
ND,01/08/2019,19:24:37,6538.74,1
ND,01/08/2019,21:25:58,6563.24,1
XAUUSD,01/08/2019,21:44:47,1284.61,1
EURTRY,01/08/2019,16:29:38,6.28212,1
EURTRY,01/08/2019,14:53:50,6.28422,1
XAUUSD,01/08/2019,19:26:55,1284.76,1
EURTRY,01/08/2019,13:59:24,6.28602,1
ND,01/08/2019,05:21:53,6524.02,1
XAUUSD,01/08/2019,22:17:22,1285.14,1
XAUUSD,01/08/2019,18:58:53,1286.46,1
ND,01/08/2019,15:57:24,6543.02,1
EURTRY,01/08/2019,11:44:06,6.25214,1
XAUUSD,01/08/2019,06:13:41,1283.01,1
XAUUSD,01/08/2019,11:24:24,1282.64,1
XAUUSD,01/08/2019,12:44:47,1283.07,1
EURTRY,01/08/2019,09:10:53,6.20386,1
ND,01/08/2019,03:24:13,6510.74,1
ND,01/08/2019,19:15:48,6538.52,1
EURTRY,01/08/2019,13:37:37,6.271,1
XAUUSD,01/08/2019,20:45:33,1285.18,1
XAUUSD,01/08/2019,04:07:33,1285.38,1
ND,01/08/2019,19:40:00,6541.38,1
ND,01/08/2019,15:37:33,6577.28,1
EURTRY,01/08/2019,01:30:33,6.1839,1
ND,01/08/2019,21:29:43,6565.87,1
EURTRY,01/08/2019,13:42:19,6.27465,1
XAUUSD,01/08/2019,16:20:24,1284.13,1
EURTRY,01/08/2019,07:43:53,6.18507,1
XAUUSD,01/08/2019,22:36:00,1285.14,1
EURTRY,01/08/2019,10:17:38,6.20171,1
ND,01/08/2019,16:17:34,6520.1,1
EURTRY,01/08/2019,09:00:59,6.20916,1
ND,01/08/2019,19:09:17,6529.74,1
EURTRY,01/08/2019,12:00:28,6.26292,1
EURTRY,01/08/2019,10:57:49,6.23325,1
XAUUSD,01/08/2019,18:55:00,1286.42,1
XAUUSD,01/08/2019,09:41:20,1282.74,1
EURTRY,01/08/2019,13:31:44,6.27033,1
EURTRY,01/08/2019,08:55:00,6.21017,1
XAUUSD,01/08/2019,09:06:50,1283.43,1
EURTRY,01/08/2019,11:27:23,6.26323,1
EURTRY,01/08/2019,20:19:30,6.30124,1
EURTRY,01/08/2019,13:38:21,6.27475,1
XAUUSD,01/08/2019,01:50:09,1288.46,1
ND,01/08/2019,11:27:16,6523.16,1
XAUUSD,01/08/2019,08:16:24,1282.61,1
XAUUSD,01/08/2019,15:49:01,1281.54,1
ND,01/08/2019,11:06:08,6520.89,1
EURTRY,01/08/2019,12:14:38,6.26398,1
EURTRY,01/08/2019,12:56:16,6.26192,1
EURTRY,01/08/2019,08:47:33,6.21141,1
XAUUSD,01/08/2019,19:12:29,1285.98,1
XAUUSD,01/08/2019,10:22:10,1283.67,1
ND,01/08/2019,19:22:20,6539.28,1
ND,01/08/2019,15:47:32,6566.4,1
EURTRY,01/08/2019,14:16:23,6.2786,1
EURTRY,01/08/2019,12:01:15,6.26342,1
XAUUSD,01/08/2019,16:18:46,1284.3,1
XAUUSD,01/08/2019,17:35:33,1284.94,1
XAUUSD,01/08/2019,13:02:27,1283.6,1
ND,01/08/2019,10:52:39,6524.98,1
EURTRY,01/08/2019,10:20:11,6.20575,1
EURTRY,01/08/2019,13:19:25,6.27405,1
XAUUSD,01/08/2019,12:52:19,1283.39,1
EURTRY,01/08/2019,10:21:55,6.20748,1
EURTRY,01/08/2019,16:57:31,6.30273,1
EURTRY,01/08/2019,11:33:32,6.26293,1
EURTRY,01/08/2019,15:44:28,6.25844,1
ND,01/08/2019,11:03:20,6523.04,1
EURTRY,01/08/2019,15:39:06,6.2599,1
ND,01/08/2019,16:52:36,6478.36,1
EURTRY,01/08/2019,11:04:22,6.23612,1
XAUUSD,01/08/2019,05:59:15,1283.02,1
EURTRY,01/08/2019,11:49:05,6.26024,1
EURTRY,01/08/2019,11:47:33,6.25174,1
ND,01/08/2019,09:54:01,6535.1,1
XAUUSD,01/08/2019,08:15:29,1282.69,1
XAUUSD,01/08/2019,14:15:37,1280.53,1
XAUUSD,01/08/2019,15:39:30,1281.36,1
XAUUSD,01/08/2019,08:59:11,1282.86,1
EURTRY,01/08/2019,10:49:35,6.23116,1
EURTRY,01/08/2019,18:27:29,6.29759,1
XAUUSD,01/08/2019,16:36:34,1283.96,1
XAUUSD,01/08/2019,20:24:02,1284.68,1
ND,01/08/2019,16:50:41,6488.26,1
EURTRY,01/08/2019,13:47:43,6.28862,1
XAUUSD,01/08/2019,15:38:10,1281.42,1
EURTRY,01/08/2019,15:24:29,6.26972,1
XAUUSD,01/08/2019,19:47:43,1285.54,1
EURTRY,01/08/2019,12:01:24,6.26368,1
EURTRY,01/08/2019,15:41:40,6.26152,1
EURTRY,01/08/2019,14:50:39,6.27989,1
EURTRY,01/08/2019,11:47:54,6.25232,1
EURTRY,01/08/2019,12:42:19,6.25004,1
XAUUSD,01/08/2019,17:13:28,1284.34,1
XAUUSD,01/08/2019,01:05:23,1288.68,1
XAUUSD,01/08/2019,18:35:04,1285.62,1
ND,01/08/2019,22:41:07,6556.9,1
EURTRY,01/08/2019,12:15:18,6.26168,1
EURTRY,01/08/2019,20:07:58,6.29594,1
ND,01/08/2019,08:45:09,6507.51,1
ND,01/08/2019,17:57:48,6518.14,1
EURTRY,01/08/2019,09:00:49,6.20843,1
XAUUSD,01/08/2019,18:28:21,1284.54,1
XAUUSD,01/08/2019,10:00:09,1282.96,1
XAUUSD,01/08/2019,14:21:57,1279.85,1
ND,01/08/2019,15:15:09,6557.78,1
ND,01/08/2019,19:56:32,6555.72,1
EURTRY,01/08/2019,12:31:38,6.25405,1
XAUUSD,01/08/2019,11:22:52,1282.8,1
XAUUSD,01/08/2019,10:22:58,1283.78,1
EURTRY,01/08/2019,04:44:33,6.17322,1
EURTRY,01/08/2019,11:57:58,6.26052,1
EURTRY,01/08/2019,12:18:27,6.26195,1
XAUUSD,01/08/2019,16:32:58,1284.38,1
XAUUSD,01/08/2019,20:46:54,1285.36,1
XAUUSD,01/08/2019,14:54:11,1280.7,1
EURTRY,01/08/2019,17:00:09,6.3026,1
EURTRY,01/08/2019,02:33:48,6.17258,1
XAUUSD,01/08/2019,18:36:24,1286.69,1
XAUUSD,01/08/2019,14:41:23,1280.71,1
ND,01/08/2019,13:47:59,6536.74,1
EURTRY,01/08/2019,10:30:22,6.2073,1
XAUUSD,01/08/2019,14:31:12,1281.44,1
ND,01/08/2019,16:46:31,6487.86,1
EURTRY,01/08/2019,10:54:50,6.23099,1
ND,01/08/2019,19:23:58,6538.01,1
ND,01/08/2019,16:49:55,6490.48,1
EURTRY,01/08/2019,14:16:41,6.27801,1
ND,01/08/2019,11:26:37,6522.26,1
EURTRY,01/08/2019,15:16:40,6.26923,1
EURTRY,01/08/2019,06:09:13,6.17967,1
EURTRY,01/08/2019,10:15:44,6.2018,1
EURTRY,01/08/2019,19:22:44,6.30428,1
ND,01/08/2019,16:49:02,6486.78,1
EURTRY,01/08/2019,08:08:55,6.1874,1
EURTRY,01/08/2019,08:41:22,6.2082,1
XAUUSD,01/08/2019,01:02:10,1288.83,1
XAUUSD,01/08/2019,16:58:26,1284.96,1
ND,01/08/2019,19:13:35,6533.36,1
EURTRY,01/08/2019,21:56:45,6.28224,1
ND,01/08/2019,16:14:30,6529.48,1
EURTRY,01/08/2019,09:46:48,6.1957,1
XAUUSD,01/08/2019,00:40:36,1289.23,1
XAUUSD,01/08/2019,16:45:52,1285.06,1
XAUUSD,01/08/2019,17:51:48,1284.62,1
XAUUSD,01/08/2019,12:02:00,1283.51,1
XAUUSD,01/08/2019,12:03:43,1283.4,1
XAUUSD,01/08/2019,06:42:25,1282.38,1
XAUUSD,01/08/2019,03:54:02,1285.33,1
XAUUSD,01/08/2019,13:07:35,1283.71,1
EURTRY,01/08/2019,10:45:38,6.23445,1
EURTRY,01/08/2019,10:04:14,6.19405,1
ND,01/08/2019,19:34:06,6543.74,1
ND,01/08/2019,20:45:41,6561.76,1
XAUUSD,01/08/2019,16:33:45,1284.15,1
XAUUSD,01/08/2019,14:40:26,1280.95,1
ND,01/08/2019,15:34:28,6577.6,1
ND,01/08/2019,18:26:13,6540.6,1
EURTRY,01/08/2019,07:44:35,6.1852,1
XAUUSD,01/08/2019,17:33:49,1285.02,1
XAUUSD,01/08/2019,20:41:10,1285.15,1
EURTRY,01/08/2019,10:12:56,6.2004,1
ND,01/08/2019,09:29:46,6527.78,1
EURTRY,01/08/2019,12:51:29,6.25859,1
ND,01/08/2019,02:29:23,6513.16,1
EURTRY,01/08/2019,17:00:50,6.30055,1
XAUUSD,01/08/2019,05:50:48,1283.23,1
ND,01/08/2019,01:14:47,6503.51,1
XAUUSD,01/08/2019,00:13:17,1289.34,1
EURTRY,01/08/2019,03:05:46,6.17019,1
EURTRY,01/08/2019,11:21:11,6.25807,1
XAUUSD,01/08/2019,20:26:43,1284.48,1
EURTRY,01/08/2019,14:59:11,6.28233,1
EURTRY,01/08/2019,08:34:50,6.20581,1
EURTRY,01/08/2019,02:33:36,6.17253,1
XAUUSD,01/08/2019,01:19:28,1288.04,1
XAUUSD,01/08/2019,09:09:16,1283.3,1
EURTRY,01/08/2019,09:43:33,6.20078,1
EURTRY,01/08/2019,09:05:50,6.20852,1
XAUUSD,01/08/2019,19:01:57,1286.54,1
EURTRY,01/08/2019,18:54:47,6.30208,1
XAUUSD,01/08/2019,08:24:59,1281.88,1
ND,01/08/2019,14:53:43,6556.01,1
EURTRY,01/08/2019,07:26:09,6.18455,1
XAUUSD,01/08/2019,18:50:01,1286.81,1
XAUUSD,01/08/2019,18:55:38,1286.6,1
ND,01/08/2019,08:33:42,6511.86,1
EURTRY,01/08/2019,08:28:01,6.2046,1
ND,01/08/2019,18:54:45,6518.66,1
ND,01/08/2019,15:35:53,6584.22,1
ND,01/08/2019,21:59:55,6563.65,1
ND,01/08/2019,10:29:55,6532.52,1
EURTRY,01/08/2019,12:49:01,6.25012,1
XAUUSD,01/08/2019,08:32:45,1282.07,1
ND,01/08/2019,03:40:41,6523.24,1
ND,01/08/2019,16:10:18,6549.72,1
ND,01/08/2019,11:10:02,6520.4,1
XAUUSD,01/08/2019,16:03:26,1285.8,1
EURTRY,01/08/2019,02:47:57,6.16906,1
EURTRY,01/08/2019,18:14:14,6.29058,1
XAUUSD,01/08/2019,13:38:35,1283.73,1
EURTRY,01/08/2019,17:30:10,6.28459,1
XAUUSD,01/08/2019,21:00:02,1285.18,1
ND,01/08/2019,04:59:30,6519.4,1
ND,01/08/2019,03:52:54,6523.51,1
EURTRY,01/08/2019,14:05:34,6.27858,1
XAUUSD,01/08/2019,13:04:19,1283.74,1
XAUUSD,01/08/2019,11:24:02,1282.66,1
ND,01/08/2019,20:17:53,6565.78,1
EURTRY,01/08/2019,14:52:10,6.27691,1
XAUUSD,01/08/2019,02:39:21,1287.1,1
EURTRY,01/08/2019,06:27:22,6.17099,1
XAUUSD,01/08/2019,17:16:36,1284.24,1
XAUUSD,01/08/2019,04:30:17,1285.03,1
EURTRY,01/08/2019,18:43:36,6.29988,1
XAUUSD,01/08/2019,14:12:05,1281.34,1
EURTRY,01/08/2019,03:48:38,6.17968,1
EURTRY,01/08/2019,20:53:45,6.27944,1
EURTRY,01/08/2019,12:17:18,6.26248,1
EURTRY,01/08/2019,10:00:01,6.19421,1
EURTRY,01/08/2019,16:28:15,6.28242,1
XAUUSD,01/08/2019,02:24:03,1289.66,1
XAUUSD,01/08/2019,22:21:02,1285.22,1
ND,01/08/2019,20:08:52,6556.41,1
ND,01/08/2019,16:19:07,6514.74,1
EURTRY,01/08/2019,11:06:28,6.23795,1
EURTRY,01/08/2019,09:57:54,6.19268,1
EURTRY,01/08/2019,12:31:38,6.25398,1
XAUUSD,01/08/2019,14:28:36,1280.8,1
XAUUSD,01/08/2019,15:49:40,1281.9,1
EURTRY,01/08/2019,14:33:33,6.27154,1
EURTRY,01/08/2019,14:13:57,6.29061,1
XAUUSD,01/08/2019,14:23:08,1280.06,1
EURTRY,01/08/2019,11:38:07,6.26374,1
EURTRY,01/08/2019,12:19:13,6.26013,1
EURTRY,01/08/2019,03:38:02,6.17307,1
ND,01/08/2019,13:45:20,6542.74,1
XAUUSD,01/08/2019,19:54:26,1284.9,1
EURTRY,01/08/2019,12:54:58,6.26216,1
XAUUSD,01/08/2019,07:17:52,1284.23,1
EURTRY,01/08/2019,11:15:01,6.25269,1
ND,01/08/2019,07:48:27,6518.88,1
EURTRY,01/08/2019,12:34:06,6.25167,1
ND,01/08/2019,15:57:10,6541.86,1
EURTRY,01/08/2019,12:34:45,6.24881,1
ND,01/08/2019,12:13:53,6537.62,1
XAUUSD,01/08/2019,10:20:45,1283.7,1
EURTRY,01/08/2019,21:15:44,6.28543,1
XAUUSD,01/08/2019,05:09:22,1283.27,1
EURTRY,01/08/2019,17:38:37,6.29078,1
EURTRY,01/08/2019,17:43:19,6.29324,1
XAUUSD,01/08/2019,00:51:29,1289.14,1
XAUUSD,01/08/2019,08:18:41,1282.53,1
XAUUSD,01/08/2019,02:52:52,1287.32,1
XAUUSD,01/08/2019,16:12:54,1283.23,1
XAUUSD,01/08/2019,13:53:18,1282.21,1
EURTRY,01/08/2019,12:32:33,6.2527,1
XAUUSD,01/08/2019,13:39:43,1283.52,1
XAUUSD,01/08/2019,05:21:04,1283.1,1
XAUUSD,01/08/2019,16:53:57,1284.88,1
EURTRY,01/08/2019,14:56:07,6.28671,1
XAUUSD,01/08/2019,11:17:00,1282.8,1
EURTRY,01/08/2019,14:26:10,6.27463,1
EURTRY,01/08/2019,08:17:00,6.18047,1
XAUUSD,01/08/2019,11:06:43,1283.22,1
EURTRY,01/08/2019,02:12:27,6.17524,1
EURTRY,01/08/2019,12:35:23,6.24842,1
XAUUSD,01/08/2019,17:37:54,1284.88,1
XAUUSD,01/08/2019,16:25:54,1284.31,1
ND,01/08/2019,01:07:54,6503.76,1
XAUUSD,01/08/2019,19:17:31,1285.64,1
EURTRY,01/08/2019,12:17:13,6.26241,1
EURTRY,01/08/2019,13:01:38,6.26348,1
ND,01/08/2019,21:13:26,6556.6,1
ND,01/08/2019,20:02:36,6558.78,1
ND,01/08/2019,18:52:28,6518.4,1
ND,01/08/2019,07:26:53,6503.26,1
EURTRY,01/08/2019,17:20:18,6.29305,1
ND,01/08/2019,17:56:21,6517.24,1
ND,01/08/2019,19:59:43,6557.52,1
ND,01/08/2019,09:17:01,6521.48,1
EURTRY,01/08/2019,11:26:35,6.26197,1
XAUUSD,01/08/2019,21:14:41,1284.44,1
ND,01/08/2019,20:33:34,6556.24,1
EURTRY,01/08/2019,10:26:15,6.20808,1
EURTRY,01/08/2019,11:05:59,6.2369,1
XAUUSD,01/08/2019,14:16:16,1280.74,1
EURTRY,01/08/2019,19:13:09,6.3063,1
XAUUSD,01/08/2019,17:53:12,1284.72,1
XAUUSD,01/08/2019,16:37:50,1283.88,1
EURTRY,01/08/2019,10:33:23,6.21039,1
ND,01/08/2019,18:44:22,6536.86,1
ND,01/08/2019,18:32:09,6542.74,1
ND,01/08/2019,20:49:42,6566.65,1
XAUUSD,01/08/2019,06:45:26,1282.6,1
ND,01/08/2019,11:55:31,6538.5,1
EURTRY,01/08/2019,22:31:27,6.27178,1
ND,01/08/2019,12:02:56,6536.1,1
ND,01/08/2019,21:42:07,6560.85,1
XAUUSD,01/08/2019,08:03:30,1282.77,1
XAUUSD,01/08/2019,14:13:03,1281.24,1
EURTRY,01/08/2019,08:05:47,6.18693,1
EURTRY,01/08/2019,01:32:49,6.18323,1
EURTRY,01/08/2019,12:34:51,6.24926,1
EURTRY,01/08/2019,18:29:18,6.29889,1
ND,01/08/2019,04:30:25,6522.51,1
EURTRY,01/08/2019,01:57:13,6.17705,1
XAUUSD,01/08/2019,02:08:14,1289.53,1
ND,01/08/2019,15:12:30,6558.9,1
ND,01/08/2019,21:20:26,6564.26,1
XAUUSD,01/08/2019,01:22:06,1288.14,1
XAUUSD,01/08/2019,15:36:00,1281.7,1
EURTRY,01/08/2019,11:13:08,6.2483,1
ND,01/08/2019,11:56:01,6539.54,1
EURTRY,01/08/2019,12:46:37,6.2469,1
EURTRY,01/08/2019,08:05:03,6.18708,1
XAUUSD,01/08/2019,07:59:50,1283.46,1
EURTRY,01/08/2019,11:34:02,6.26654,1
EURTRY,01/08/2019,13:46:19,6.2859,1
EURTRY,01/08/2019,07:13:30,6.18023,1
XAUUSD,01/08/2019,02:29:04,1289.27,1
XAUUSD,01/08/2019,09:00:03,1282.95,1
XAUUSD,01/08/2019,09:24:04,1283.12,1
XAUUSD,01/08/2019,05:20:02,1283.04,1
ND,01/08/2019,18:19:51,6537.01,1
XAUUSD,01/08/2019,21:55:55,1285.14,1
XAUUSD,01/08/2019,15:54:28,1283.9,1
ND,01/08/2019,15:52:00,6544.52,1
EURTRY,01/08/2019,02:09:48,6.17824,1
EURTRY,01/08/2019,09:25:39,6.20354,1
ND,01/08/2019,16:19:43,6513.76,1
EURTRY,01/08/2019,13:54:38,6.29188,1
EURTRY,01/08/2019,09:09:27,6.20316,1
EURTRY,01/08/2019,17:32:59,6.28574,1
ND,01/08/2019,17:26:06,6513.98,1
XAUUSD,01/08/2019,17:08:18,1284.26,1
EURTRY,01/08/2019,09:04:15,6.20708,1
XAUUSD,01/08/2019,14:22:14,1279.51,1
XAUUSD,01/08/2019,09:05:16,1283.27,1
EURTRY,01/08/2019,13:35:21,6.27229,1
XAUUSD,01/08/2019,08:03:51,1282.97,1
EURTRY,01/08/2019,13:28:19,6.27208,1
ND,01/08/2019,20:00:07,6554.51,1
XAUUSD,01/08/2019,13:08:29,1283.71,1
ND,01/08/2019,00:43:55,6503.38,1
EURTRY,01/08/2019,11:07:45,6.24022,1
XAUUSD,01/08/2019,15:42:45,1281.42,1
XAUUSD,01/08/2019,09:06:01,1283.21,1
ND,01/08/2019,14:05:33,6548.12,1
EURTRY,01/08/2019,14:16:45,6.27764,1
ND,01/08/2019,19:42:42,6541.54,1
XAUUSD,01/08/2019,03:53:34,1285.78,1
EURTRY,01/08/2019,15:14:32,6.26651,1
ND,01/08/2019,15:20:56,6557.01,1
ND,01/08/2019,10:23:50,6531.9,1
ND,01/08/2019,15:07:55,6561.5,1
ND,01/08/2019,18:02:45,6521.74,1
ND,01/08/2019,14:07:17,6547.4,1
XAUUSD,01/08/2019,19:50:10,1285.46,1
EURTRY,01/08/2019,13:31:49,6.27018,1
ND,01/08/2019,03:55:45,6524.36,1
EURTRY,01/08/2019,12:10:59,6.26796,1
EURTRY,01/08/2019,16:54:10,6.30432,1
EURTRY,01/08/2019,15:48:30,6.26248,1
ND,01/08/2019,21:47:03,6563.73,1
XAUUSD,01/08/2019,02:37:31,1287.28,1
XAUUSD,01/08/2019,10:23:05,1283.71,1
ND,01/08/2019,06:16:21,6530.12,1
ND,01/08/2019,15:52:06,6544.86,1
EURTRY,01/08/2019,11:42:01,6.24932,1
ND,01/08/2019,15:50:26,6557.1,1
EURTRY,01/08/2019,12:46:41,6.24699,1
EURTRY,01/08/2019,11:26:31,6.25962,1
ND,01/08/2019,19:57:24,6556.74,1
XAUUSD,01/08/2019,19:16:18,1285.47,1
XAUUSD,01/08/2019,15:52:38,1283,1
EURTRY,01/08/2019,09:37:50,6.20141,1
ND,01/08/2019,16:35:15,6508.36,1
ND,01/08/2019,06:25:09,6523.14,1
EURTRY,01/08/2019,08:45:15,6.208,1
ND,01/08/2019,20:59:57,6557.91,1
XAUUSD,01/08/2019,14:36:36,1281.56,1
ND,01/08/2019,20:10:15,6556.6,1
EURTRY,01/08/2019,12:10:48,6.26774,1
ND,01/08/2019,08:05:03,6509.51,1
XAUUSD,01/08/2019,14:03:05,1282.6,1
EURTRY,01/08/2019,17:53:40,6.2946,1
XAUUSD,01/08/2019,13:54:00,1282.28,1
EURTRY,01/08/2019,09:59:55,6.19408,1
EURTRY,01/08/2019,13:43:31,6.28116,1
ND,01/08/2019,14:08:32,6547.01,1
EURTRY,01/08/2019,13:49:14,6.29063,1
XAUUSD,01/08/2019,20:05:49,1285.09,1
XAUUSD,01/08/2019,17:54:45,1284.71,1
EURTRY,01/08/2019,08:06:47,6.18704,1
ND,01/08/2019,15:28:02,6561.16,1
EURTRY,01/08/2019,14:33:25,6.2714,1
XAUUSD,01/08/2019,09:10:41,1283.6,1
XAUUSD,01/08/2019,05:56:42,1282.99,1
XAUUSD,01/08/2019,15:11:55,1281.21,1
EURTRY,01/08/2019,09:08:03,6.2023,1
XAUUSD,01/08/2019,04:16:50,1285.05,1
XAUUSD,01/08/2019,16:51:00,1284.73,1
EURTRY,01/08/2019,09:08:57,6.20453,1
EURTRY,01/08/2019,11:29:17,6.26778,1
EURTRY,01/08/2019,13:50:17,6.29392,1
EURTRY,01/08/2019,08:41:00,6.20754,1
EURTRY,01/08/2019,13:56:46,6.29134,1
ND,01/08/2019,21:09:22,6555.98,1
XAUUSD,01/08/2019,06:44:04,1282.64,1
XAUUSD,01/08/2019,19:35:22,1285.06,1
XAUUSD,01/08/2019,16:35:41,1284.18,1
EURTRY,01/08/2019,12:43:27,6.25184,1
EURTRY,01/08/2019,07:21:06,6.18412,1
EURTRY,01/08/2019,02:12:47,6.17527,1
EURTRY,01/08/2019,12:36:59,6.24925,1
ND,01/08/2019,10:26:26,6530.98,1
XAUUSD,01/08/2019,12:40:16,1283.06,1
ND,01/08/2019,19:16:55,6539.74,1
XAUUSD,01/08/2019,16:48:11,1284.8,1
XAUUSD,01/08/2019,17:20:02,1284.38,1
XAUUSD,01/08/2019,17:54:06,1284.62,1
XAUUSD,01/08/2019,10:14:29,1283.84,1
XAUUSD,01/08/2019,03:31:43,1286.97,1
XAUUSD,01/08/2019,01:38:46,1287.98,1
EURTRY,01/08/2019,08:22:19,6.1853,1
XAUUSD,01/08/2019,03:26:40,1286.34,1
EURTRY,01/08/2019,17:47:25,6.29185,1
XAUUSD,01/08/2019,06:06:09,1283.19,1
XAUUSD,01/08/2019,06:03:25,1283.14,1
ND,01/08/2019,21:33:35,6568.78,1
EURTRY,01/08/2019,12:39:38,6.25166,1
EURTRY,01/08/2019,11:30:15,6.2674,1
EURTRY,01/08/2019,11:06:23,6.23676,1
EURTRY,01/08/2019,03:47:59,6.18037,1
EURTRY,01/08/2019,18:51:50,6.30141,1
XAUUSD,01/08/2019,03:02:23,1286.04,1
XAUUSD,01/08/2019,13:13:10,1283.74,1
EURTRY,01/08/2019,17:26:22,6.2873,1
EURTRY,01/08/2019,09:02:00,6.20742,1
ND,01/08/2019,15:43:11,6582.74,1
EURTRY,01/08/2019,13:03:24,6.26543,1
ND,01/08/2019,14:43:39,6554.4,1
XAUUSD,01/08/2019,17:36:20,1284.8,1
